ID,lat,lon
3005,36.7510825,3.0640346
3006,36.752008,3.0626328
3007,36.7530184,3.0619348
3008,36.7526952,3.0621765
3009,36.7524302,3.0623492
3010,36.7516435,3.0628906
3011,36.7706511,3.0564093
3012,36.7708187,3.0566078
3013,36.7717119,3.0577864
3014,36.7718782,3.0583144
3015,36.7694528,3.0277646
3016,36.7688715,3.0244166
3017,36.7688611,3.022641
3018,36.7689696,3.0250323
3019,36.768878,3.0244636
3020,36.7688352,3.0212956
3021,36.7688401,3.020607
3022,36.768826,3.0145683
3023,36.7688271,3.0138326
3024,36.7687,3.013063
3025,36.7688129,3.0155643
3026,36.7709279,3.0103596
3027,36.7687792,3.014518
3028,36.7687778,3.0139875
3029,36.7682065,3.0110544
3030,36.7687659,3.0154167
3031,36.7687531,3.0157191
3032,36.7687436,3.0162137
3033,36.764849,3.0158394
3034,36.7535546,2.981554
3035,36.7468235,3.0300751
3036,36.7499637,3.0367702
3037,36.7489893,3.0355892
3038,36.7510237,3.0402083
3039,36.7488915,3.0354519
3040,36.748506,3.0339086
3041,36.7585767,3.0088998
3042,36.764689,3.0155029
3043,36.7538155,3.0447524
3044,36.7537405,3.0449636
3045,36.7559722,3.0471797
3046,36.758814,3.042329
3047,36.7611976,3.0426392
3048,36.7623628,3.040424
3049,36.7656479,3.0382308
3050,36.7651286,3.039302
3051,36.765682,3.0381402
3052,36.7684447,3.0249984
3053,36.7671649,3.0275353
3054,36.7679939,3.0327059
3055,36.7683882,3.0298371
3056,36.7682723,3.032079
3057,36.7696214,3.0295514
3058,36.7681529,3.0294141
3059,36.768637,3.0305307
3060,36.7691139,3.0308149
3061,36.7676458,3.0265199
3062,36.7686951,3.0246762
3063,36.7691444,3.0260662
3064,36.7691895,3.0263291
3065,36.7687003,3.0310719
3066,36.7683918,3.0317856
3067,36.7478593,3.0841716
3068,36.7432333,3.0803945
3069,36.7427007,3.0830262
3070,36.7426936,3.0815868
3071,36.7441921,3.0781838
3072,36.7430477,3.0808048
3073,36.7453523,3.0753872
3074,36.7432749,3.0802991
3075,36.7446672,3.0770489
3076,36.7417973,3.08208
3077,36.7423561,3.0821784
3078,36.7412034,3.0810508
3079,36.7417919,3.0831061
3080,36.7403325,3.0852589
3081,36.7409167,3.0846433
3082,36.7412199,3.0841794
3083,36.7413641,3.0838782
3084,36.7459985,3.0900737
3085,36.7462802,3.0893886
3086,36.7446161,3.085104
3087,36.7458343,3.0863975
3088,36.739912,3.0874731
3089,36.7476193,3.0850218
3090,36.7443357,3.0848002
3091,36.7437947,3.0790885
3092,36.7261242,3.0898998
3093,36.7259881,3.0899782
3094,36.7294544,3.0893168
3095,36.729871,3.0892817
3096,36.7295645,3.0892287
3097,36.7294378,3.0891896
3098,36.7291561,3.0890071
3099,36.7290588,3.0889512
3100,36.7294057,3.0892964
3101,36.7297859,3.0893167
3102,36.7292436,3.0893363
3103,36.7292506,3.0892424
3104,36.7292376,3.0891953
3105,36.730679,3.0886516
3106,36.7257581,3.0900548
3107,36.7247209,3.0907699
3108,36.7192368,3.0925427
3109,36.7203349,3.0929468
3110,36.7228718,3.0923688
3111,36.7223252,3.0925698
3112,36.7197496,3.0927372
3113,36.7309497,3.0884624
3114,36.7335702,3.0869437
3115,36.73281,3.0872823
3116,36.7355209,3.0862065
3117,36.7330661,3.0830942
3118,36.7365928,3.0910253
3119,36.7366556,3.0877738
3120,36.7333167,3.0870583
3121,36.7386111,3.089359
3122,36.7367717,3.0880236
3123,36.7378771,3.090169
3124,36.7377132,3.0906236
3125,36.7367975,3.0900127
3126,36.7380458,3.0898592
3127,36.7369821,3.0891689
3128,36.7391263,3.0863465
3129,36.7390384,3.0885462
3130,36.7373193,3.0911668
3131,36.7397636,3.0875999
3132,36.7398163,3.0587625
3133,36.7552861,2.9693781
3134,36.7659668,2.960239
3135,36.7675719,2.9602966
3136,36.7692497,2.9609791
3137,36.7687629,2.9606332
3138,36.7682329,2.9603148
3139,36.7660499,2.9602366
3140,36.7689505,2.9607747
3141,36.770922,2.9624322
3142,36.7695268,2.9611818
3143,36.7612246,2.961997
3144,36.7590846,2.9634813
3145,36.7574796,2.9647145
3146,36.7569726,2.9655219
3147,36.750367,2.9820408
3148,36.751749,2.9831592
3149,36.7514656,2.9826426
3150,36.7515649,2.9845967
3151,36.8171366,3.0090317
3152,36.8171923,3.0094372
3153,36.8171984,3.0131592
3154,36.8169204,3.0080333
3155,36.8169344,3.0139091
3156,36.8172943,3.0102724
3157,36.8174733,3.0119115
3158,36.8173812,3.0109742
3159,36.8174447,3.0114641
3160,36.817153,3.009145
3161,36.8170663,3.0086271
3162,36.8158251,3.003398
3163,36.8157995,3.0018953
3164,36.7025496,3.0258567
3165,36.7078097,3.0376534
3166,36.702932,3.0259722
3167,36.7023451,3.0236526
3168,36.7014921,3.0203722
3169,36.7151881,3.0492384
3170,36.7147598,3.0488683
3171,36.7188938,3.0504145
3172,36.7144364,3.0485967
3173,36.7148503,3.0489694
3174,36.715135,3.0491985
3175,36.7152742,3.0493074
3176,36.7078486,3.0807333
3177,36.7077754,3.0808141
3178,36.703255,3.0712855
3179,36.7034126,3.0717631
3180,36.7053581,3.0758209
3181,36.7087043,3.0819697
3182,36.7087861,3.0819123
3183,36.7085988,3.0818409
3184,36.7130166,3.0869409
3185,36.7124705,3.0861524
3186,36.7125985,3.0861372
3187,36.7126587,3.0864072
3188,36.7127444,3.0863027
3189,36.7126764,3.0862221
3190,36.712547,3.0862485
3191,36.7151797,3.0905378
3192,36.7146938,3.089827
3193,36.7149738,3.0902635
3194,36.7150318,3.0903339
3195,36.7175187,3.0919991
3196,36.7161924,3.0914068
3197,36.7163563,3.0916429
3198,36.7163772,3.0917025
3199,36.7163901,3.0918514
3200,36.7164719,3.0918789
3201,36.7165439,3.0918206
3202,36.7166525,3.0917515
3203,36.7167944,3.0917178
3204,36.7040003,3.0660017
3205,36.7050546,3.0645585
3206,36.7045828,3.0648473
3207,36.7698958,3.0554532
3208,36.7691584,2.9869556
3209,36.753898,2.9777703
3210,36.7539078,2.9745818
3211,36.7216559,3.0511027
3212,36.7271167,3.0499812
3213,36.7771375,3.0107218
3214,36.7752204,3.0110347
3215,36.8121481,3.0220505
3216,36.7925058,3.0121135
3217,36.7894297,3.0161699
3218,36.7849861,3.0132591
3219,36.7970532,3.0082614
3220,36.7911562,3.0144145
3221,36.7913029,3.0140364
3222,36.7906153,3.0165736
3223,36.7843588,3.0129641
3224,36.7841601,3.0128602
3225,36.7927461,3.011845
3226,36.7478001,3.0321792
3227,36.7480245,3.0324932
3228,36.7482386,3.0329819
3229,36.7453825,3.0292148
3230,36.7438717,3.0267923
3231,36.756699,3.0087927
3232,36.7556731,3.00799
3233,36.7558953,3.0082189
3234,36.7583833,3.0116448
3235,36.7592514,3.00905
3236,36.7580779,3.011062
3237,36.7552037,3.0070761
3238,36.7063432,3.0641453
3239,36.7105384,3.0622023
3240,36.7071275,3.0633812
3241,36.7108245,3.0621724
3242,36.7148483,3.054261
3243,36.7146112,3.0567963
3244,36.7149236,3.0549788
3245,36.7138039,3.0474863
3246,36.7125506,3.0462829
3247,36.715816,3.0503129
3248,36.719167,3.0504708
3249,36.7194799,3.0505487
3250,36.715059,3.0559527
3251,36.7149632,3.0564256
3252,36.7148443,3.054031
3253,36.7149586,3.0526358
3254,36.7154078,3.0512593
3255,36.7231123,3.0512594
3256,36.7232744,3.0513256
3257,36.7203104,3.0507825
3258,36.726099,3.0512552
3259,36.7081957,3.0626606
3260,36.7099326,3.0622604
3261,36.7119013,3.0605785
3262,36.712,3.0601778
3263,36.7118035,3.0609566
3264,36.7100564,3.0622494
3265,36.7027564,3.0690552
3266,36.702727,3.0687178
3267,36.7036612,3.0666797
3268,36.7108799,3.0441111
3269,36.7172738,3.0500001
3270,36.719966,3.0507061
3271,36.7210413,3.0509592
3272,36.7293968,3.0479084
3273,36.7281337,3.0489952
3274,36.7276326,3.0494528
3275,36.7334036,3.0496045
3276,36.733587,3.049453
3277,36.6679781,2.9443993
3278,36.669386,2.9415332
3279,36.6763253,2.9419613
3280,36.6302645,2.9316426
3281,36.6680549,2.9442077
3282,36.6773221,2.9811853
3283,36.6744375,2.9770215
3284,36.6840665,2.878449
3285,36.6743191,2.8617462
3286,36.6762678,2.8684805
3287,36.6764899,2.8690283
3288,36.7010672,2.8421829
3289,36.6867723,2.8557976
3290,36.6725043,2.9007068
3291,36.6887534,2.9381712
3292,36.6827583,2.9185371
3293,36.7100138,2.850633
3294,36.7320954,2.8618491
3295,36.7418004,2.9024215
3296,36.6866701,2.8748896
3297,36.6909758,2.8802083
3298,36.6905448,2.8801328
3299,36.6904011,2.8800694
3300,36.6738242,2.8898764
3301,36.6618396,2.8789591
3302,36.6733338,2.8916298
3303,36.6731619,2.892367
3304,36.7810366,2.9827221
3305,36.7821221,2.972565
3306,36.7814855,2.9742437
3307,36.7799549,2.9736308
3308,36.7639854,2.9601134
3309,36.633445,2.8688212
3310,36.7546759,2.9707884
3311,36.7492592,2.915172
3312,36.7490528,2.9155411
3313,36.748819,2.9159874
3314,36.7485164,2.9165539
3315,36.7484683,2.9168543
3316,36.7490253,2.9158243
3317,36.7493898,2.9151548
3318,36.7638107,2.899183
3319,36.7632707,2.9000325
3320,36.7628323,2.9004938
3321,36.7626862,2.9006065
3322,36.7625745,2.9006869
3323,36.7624842,2.9007406
3324,36.7622693,2.9008425
3325,36.7620803,2.9009015
3326,36.7616763,2.9009874
3327,36.7611434,2.9009927
3328,36.7608232,2.9009739
3329,36.7604665,2.9009015
3330,36.7595876,2.9005421
3331,36.7588033,2.9002122
3332,36.7585433,2.900113
3333,36.7583999,2.9001239
3334,36.7582336,2.9001147
3335,36.7580444,2.9001657
3336,36.7578887,2.9002659
3337,36.7577405,2.900399
3338,36.7576201,2.9005375
3339,36.7551207,2.9041719
3340,36.7548554,2.9044477
3341,36.7547316,2.9046108
3342,36.7545941,2.904834
3343,36.7543671,2.9052374
3344,36.7540124,2.9059586
3345,36.7538857,2.906439
3346,36.7537276,2.9073231
3347,36.7536107,2.9079754
3348,36.753535,2.9083616
3349,36.7534387,2.9087393
3350,36.75337,2.9089367
3351,36.7532599,2.9091083
3352,36.7531087,2.9092457
3353,36.7528198,2.9094688
3354,36.7522697,2.9097864
3355,36.7519464,2.9100182
3356,36.7517608,2.9101726
3357,36.7514926,2.9104387
3358,36.7514307,2.9105589
3359,36.7514169,2.9107649
3360,36.7513756,2.9111168
3361,36.7513756,2.9115545
3362,36.7514032,2.9118549
3363,36.75141,2.9122326
3364,36.7514169,2.9124472
3365,36.7513963,2.9126617
3366,36.7513069,2.9128334
3367,36.7511349,2.9130566
3368,36.7508943,2.9133141
3369,36.7505298,2.9137003
3370,36.7498971,2.9143698
3371,36.7496564,2.9146187
3372,36.7497401,2.9146893
3373,36.7508817,2.9134619
3374,36.7513287,2.9129813
3375,36.7514732,2.9127324
3376,36.7515075,2.9125092
3377,36.7514938,2.9118483
3378,36.7514732,2.9112218
3379,36.7515557,2.9106295
3380,36.7516382,2.9104922
3381,36.7518376,2.9102519
3382,36.7523672,2.9098742
3383,36.7529586,2.909488
3384,36.7533024,2.9091876
3385,36.7534675,2.9089301
3386,36.7536876,2.9080203
3387,36.7538189,2.9072025
3388,36.7539473,2.9065119
3389,36.7540312,2.9061792
3390,36.7543718,2.9053666
3391,36.7547288,2.9047257
3392,36.7549049,2.9044962
3393,36.7554893,2.9040291
3394,36.7573916,2.9011709
3395,36.7576073,2.9006903
3396,36.7578075,2.9004499
3397,36.7580387,2.9002638
3398,36.7582743,2.9002011
3399,36.7585494,2.900244
3400,36.7595491,2.9006545
3401,36.7603913,2.9010008
3402,36.7611477,2.9011107
3403,36.7620631,2.9010463
3404,36.7626303,2.9007836
3405,36.7630558,2.9004187
3406,36.7640503,2.8989308
3407,36.7475802,2.9204637
3408,36.7484288,2.9167201
3409,36.7462688,2.9181335
3410,36.7461686,2.9179429
3411,36.7479748,2.9194591
3412,36.748089,2.9193211
3413,36.7481608,2.9191825
3414,36.7481895,2.9190239
3415,36.7481895,2.9188691
3416,36.7480662,2.9178293
3417,36.748112,2.9176449
3418,36.7481877,2.9170936
3419,36.748072,2.9172574
3420,36.747929,2.9173694
3421,36.747767,2.9174522
3422,36.7475884,2.917484
3423,36.7473819,2.9174743
3424,36.7471641,2.9174722
3425,36.7470129,2.9174909
3426,36.7468731,2.917554
3427,36.7465812,2.9177809
3428,36.7464329,2.9178986
3429,36.7463093,2.9180531
3430,36.7656402,2.8958746
3431,36.7657504,2.8960025
3432,36.7659176,2.8957316
3433,36.7657814,2.8956311
3434,36.7656521,2.8957288
3435,36.7659197,2.8959017
3436,36.7592797,2.8919586
3437,36.7597152,2.8923327
3438,36.7596761,2.8922703
3439,36.7596438,2.892041
3440,36.7596973,2.8918987
3441,36.7597696,2.8916552
3442,36.6834571,2.7835584
3443,36.683041,2.7818922
3444,36.6830066,2.7817377
3445,36.6827519,2.7805704
3446,36.6823252,2.7786307
3447,36.6817745,2.7760128
3448,36.6811275,2.7731633
3449,36.6808521,2.7719874
3450,36.6803957,2.7698978
3451,36.6800264,2.7682103
3452,36.679767,2.7669613
3453,36.6796681,2.7665643
3454,36.6780505,2.7618508
3455,36.6772451,2.7594303
3456,36.6766256,2.757585
3457,36.6758546,2.7552761
3458,36.6747119,2.7522978
3459,36.6737688,2.7498431
3460,36.6727568,2.7472338
3461,36.6717379,2.7446417
3462,36.6704644,2.7414059
3463,36.6701116,2.7405611
3464,36.7318676,2.8612587
3465,36.731942,2.8613559
3466,36.7320499,2.8615874
3467,36.7320809,2.861716
3468,36.7321,2.8614216
3469,36.7103719,2.848563
3470,36.7103471,2.8487487
3471,36.7104258,2.8482348
3472,36.7127862,2.8344133
3473,36.7128095,2.8328181
3474,36.7128106,2.8337454
3475,36.712997,2.8339078
3476,36.7537936,2.9752617
3477,36.6702713,2.7409341
3478,36.6701996,2.7407734
3479,36.7541625,2.9728773
3480,36.712204,2.838628
3481,36.7476018,2.9197884
3482,36.7611681,3.0463063
3483,36.7635478,3.0483606
3484,36.7636688,3.0485623
3485,36.7544356,2.9713426
3486,36.5460087,2.7921616
3487,36.5518501,2.7906118
3488,36.5518744,2.7907267
3489,36.5521884,2.7908452
3490,36.5522383,2.7907314
3491,36.5523209,2.7905555
3492,36.5522724,2.7904536
3493,36.5519373,2.7903416
3494,36.5518822,2.790384
3495,36.5515422,2.7907404
3496,36.5580195,2.7889962
3497,36.5526139,2.7904388
3498,36.552385,2.7908472
3499,36.5523563,2.7907371
3500,36.5524176,2.790606
3501,36.6204588,2.7824952
3502,36.6213723,2.7816792
3503,36.6221983,2.780906
3504,36.6223557,2.7806552
3505,36.6225202,2.7803199
3506,36.5770423,2.7840642
3507,36.579051,2.7835363
3508,36.5821879,2.7826968
3509,36.5853035,2.7818425
3510,36.5885556,2.7809681
3511,36.591674,2.7802063
3512,36.5936337,2.7796216
3513,36.5939696,2.779568
3514,36.594241,2.7795572
3515,36.5945942,2.7795733
3516,36.5992099,2.7810746
3517,36.6022281,2.7820094
3518,36.6032364,2.7823385
3519,36.604936,2.7829167
3520,36.60859,2.7841179
3521,36.6110083,2.7849076
3522,36.6131349,2.7855916
3523,36.6137066,2.7857289
3524,36.6142968,2.7857375
3525,36.614678,2.7856946
3526,36.615298,2.7855774
3527,36.6159594,2.7852943
3528,36.6173003,2.784562
3529,36.6190376,2.7835388
3530,36.6197149,2.7830903
3531,36.6392169,2.7683564
3532,36.6227264,2.7798654
3533,36.6229271,2.7794947
3534,36.6231651,2.7792207
3535,36.6235785,2.7788258
3536,36.6240675,2.7783967
3537,36.6243637,2.7781392
3538,36.6245428,2.777916
3539,36.6247288,2.777547
3540,36.6255899,2.776002
3541,36.6259274,2.7752639
3542,36.6260376,2.7748176
3543,36.6261074,2.7743477
3544,36.6261217,2.7736911
3545,36.6261475,2.7729207
3546,36.6262103,2.7725383
3547,36.6264032,2.7723228
3548,36.6265151,2.7722401
3549,36.6270321,2.7721723
3550,36.6273429,2.7722834
3551,36.6275427,2.7724613
3552,36.6276836,2.7727692
3553,36.6277847,2.7731213
3554,36.6278854,2.7734925
3555,36.6279931,2.7738058
3556,36.6280972,2.7739484
3557,36.6283212,2.774075
3558,36.6289031,2.7742253
3559,36.6295437,2.7743369
3560,36.6299639,2.7745086
3561,36.6302325,2.7746802
3562,36.6304873,2.7749291
3563,36.630756,2.7751695
3564,36.6309488,2.7752467
3565,36.6311348,2.7752467
3566,36.631369,2.7751609
3567,36.6316101,2.7749291
3568,36.631796,2.7746716
3569,36.6319108,2.7744184
3570,36.6319446,2.7741939
3571,36.6319264,2.7738908
3572,36.6319131,2.7736073
3573,36.6319464,2.7732355
3574,36.6321533,2.7720269
3575,36.6322702,2.7716333
3576,36.632381,2.7714158
3577,36.6325738,2.7711949
3578,36.6328312,2.7710138
3579,36.6336213,2.7706673
3580,36.6380501,2.7688479
3581,36.568283,2.8747159
3582,36.5683983,2.8747903
3583,36.5682959,2.8743928
3584,36.6177574,2.7843309
3585,36.5558759,2.7896013
3586,36.549663,2.7912481
3587,36.7709661,2.9531091
3588,36.8043231,2.9285211
3589,36.805172,2.9327439
3590,36.7999766,2.9075258
3591,36.8002619,2.908032
3592,36.7988771,2.9062482
3593,36.8014053,2.9237765
3594,36.8003299,2.9155496
3595,36.8002892,2.9139797
3596,36.7966248,2.9052971
3597,36.7941513,2.9042632
3598,36.7951341,2.9046689
3599,36.7693858,2.9869418
3600,36.769297,2.9867816
3601,36.6255159,2.7262681
3602,36.6248776,2.7263421
3603,36.6240709,2.7264595
3604,36.6233796,2.7265597
3605,36.6231952,2.7265677
3606,36.6231126,2.7265539
3607,36.622971,2.7264656
3608,36.622895,2.7263478
3609,36.6228214,2.7261525
3610,36.6227601,2.7258026
3611,36.6226647,2.7256445
3612,36.6225322,2.7255621
3613,36.6223905,2.7255716
3614,36.6222447,2.7256942
3615,36.6219242,2.7263444
3616,36.6215489,2.7272876
3617,36.6215148,2.7275365
3618,36.6212045,2.7298484
3619,36.6210695,2.7303429
3620,36.6209527,2.730527
3621,36.6207845,2.7307368
3622,36.6206226,2.7309541
3623,36.6205827,2.7310339
3624,36.6204873,2.7314153
3625,36.6203691,2.7324111
3626,36.6202621,2.7332088
3627,36.6201167,2.7336135
3628,36.6199329,2.7339228
3629,36.6196998,2.7341673
3630,36.6193445,2.7343903
3631,36.6188942,2.7346252
3632,36.6186286,2.7348331
3633,36.6184234,2.7350353
3634,36.6181362,2.7354254
3635,36.6179577,2.7357732
3636,36.6178349,2.7361042
3637,36.6177492,2.73646
3638,36.6176932,2.7369014
3639,36.6176884,2.7378263
3640,36.6177079,2.7385856
3641,36.6177337,2.7388531
3642,36.6178264,2.7391487
3643,36.6179097,2.7392887
3644,36.618013,2.739463
3645,36.6181325,2.7397072
3646,36.6181867,2.7399095
3647,36.6181965,2.7401102
3648,36.6181197,2.7404739
3649,36.6180099,2.7407051
3650,36.6177726,2.7409746
3651,36.6175567,2.741178
3652,36.6172669,2.7415381
3653,36.6171676,2.7417188
3654,36.6171006,2.741933
3655,36.6170595,2.7422785
3656,36.6170623,2.7424882
3657,36.6170659,2.7428413
3658,36.6170662,2.7429535
3659,36.6170487,2.7431265
3660,36.6170202,2.7433132
3661,36.616945,2.7435189
3662,36.6168399,2.7436706
3663,36.6165407,2.7439179
3664,36.6163542,2.7440633
3665,36.6162613,2.7442027
3666,36.6162161,2.744371
3667,36.6162114,2.7445623
3668,36.616236,2.744746
3669,36.6163907,2.7450796
3670,36.6164803,2.7452139
3671,36.616562,2.7453959
3672,36.6165731,2.7455536
3673,36.6165045,2.74574
3674,36.6164573,2.7457914
3675,36.6163961,2.7458316
3676,36.6162925,2.7458591
3677,36.6162281,2.7458571
3678,36.6161157,2.745822
3679,36.6159922,2.7457563
3680,36.6158745,2.7456883
3681,36.6157938,2.7456584
3682,36.6156951,2.7456381
3683,36.615475,2.7456507
3684,36.6152744,2.7456488
3685,36.6152105,2.745636
3686,36.6150709,2.7455778
3687,36.6149932,2.7455347
3688,36.6148734,2.7454901
3689,36.6147553,2.7455271
3690,36.6146779,2.7456189
3691,36.6146405,2.7457419
3692,36.6146337,2.7458377
3693,36.6146625,2.745971
3694,36.6147648,2.7461958
3695,36.6149491,2.7465758
3696,36.6149798,2.7467288
3697,36.6148952,2.7469055
3698,36.6148337,2.7469307
3699,36.6147617,2.7469353
3700,36.6146784,2.7469182
3701,36.6142771,2.7466442
3702,36.613939,2.7463254
3703,36.6138903,2.7462901
3704,36.6137365,2.7462888
3705,36.6136587,2.7463832
3706,36.6136376,2.7465053
3707,36.6136461,2.7466324
3708,36.6137456,2.7470057
3709,36.6137475,2.7470671
3710,36.6136272,2.7472775
3711,36.6135479,2.747301
3712,36.6133866,2.7472992
3713,36.6131772,2.7471865
3714,36.6130624,2.7470001
3715,36.6129924,2.7468796
3716,36.6128898,2.7468066
3717,36.612783,2.7468505
3718,36.6127183,2.7469754
3719,36.6127067,2.7471009
3720,36.6127836,2.7475342
3721,36.612801,2.7477923
3722,36.6127604,2.7480286
3723,36.6126846,2.7481643
3724,36.6126202,2.7482025
3725,36.6125651,2.7482124
3726,36.6124584,2.7481693
3727,36.612257,2.7480279
3728,36.6121663,2.7480235
3729,36.6120557,2.7480831
3730,36.6118382,2.7482402
3731,36.6117289,2.7482987
3732,36.6116084,2.7483121
3733,36.6115074,2.748267
3734,36.6113307,2.7481525
3735,36.6112247,2.7481611
3736,36.611116,2.7482882
3737,36.6110992,2.7484026
3738,36.6111392,2.7486787
3739,36.611121,2.7488551
3740,36.6110382,2.7489794
3741,36.6108078,2.7492007
3742,36.6092314,2.7505069
3743,36.6083731,2.7512261
3744,36.6069572,2.7525421
3745,36.6060891,2.753469
3746,36.6059306,2.7536664
3747,36.6057928,2.7538896
3748,36.605469,2.7546106
3749,36.6040151,2.7580524
3750,36.6023546,2.7620864
3751,36.6010247,2.7652707
3752,36.5994261,2.7692104
3753,36.5982202,2.7721286
3754,36.5969454,2.7752614
3755,36.5959738,2.7776647
3756,36.5953605,2.7791925
3757,36.5951885,2.7796645
3758,36.6795827,2.776672
3759,36.7061011,2.9679248
3760,36.7064614,2.9674559
3761,36.7067742,2.9670482
3762,36.7069815,2.9667921
3763,36.7070634,2.9666931
3764,36.7072809,2.9663916
3765,36.7073726,2.9662698
3766,36.707506,2.9660937
3767,36.7076377,2.9659002
3768,36.7078263,2.9657089
3769,36.7079804,2.9656189
3770,36.6668761,2.9503176
3771,36.6695327,2.9512195
3772,36.6697237,2.9523168
3773,36.7317114,2.966186
3774,36.7435908,2.9123097
3775,36.7439675,2.913128
3776,36.7432955,2.9115806
3777,36.7567612,2.9029621
3778,36.7568096,2.9027653
3779,36.7567608,2.9026754
3780,36.756636,2.9026397
3781,36.7565942,2.9026603
3782,36.7565239,2.9028527
3783,36.7566255,2.9029948
3784,36.7560649,2.9034542
3785,36.7565027,2.9030105
3786,36.7566158,2.9028039
3787,36.7567631,2.9025276
3788,36.7574522,2.9009723
3789,36.7564447,2.9029489
3790,36.7556639,2.9036655
3791,36.7568536,2.9025497
3792,36.756911,2.9023585
3793,36.7573212,2.9010391
3794,36.7568997,2.9020261
3795,36.764566,2.8980411
3796,36.7551502,2.9042244
3797,36.7554978,2.9039029
3798,36.7650569,2.8972711
3799,36.7656551,2.8961811
3800,36.7655284,2.8961098
3801,36.7654489,2.8962583
3802,36.7651326,2.8968591
3803,36.7649538,2.8971681
3804,36.7644788,2.8980119
3805,36.7654258,2.8958947
3806,36.765479,2.8959504
3807,36.7655145,2.8960249
3808,36.773959,2.8957081
3809,36.7735867,2.8957636
3810,36.7716808,2.8957566
3811,36.7683718,2.895734
3812,36.7662248,2.8957166
3813,36.7660583,2.8957174
3814,36.7655069,2.8957748
3815,36.7637689,2.8958102
3816,36.7639568,2.8958635
3817,36.7641992,2.8958943
3818,36.7735992,2.8958724
3819,36.7746099,2.8958484
3820,36.7746242,2.895738
3821,36.7564372,2.9032354
3822,36.7797639,2.8995866
3823,36.7798355,2.8998033
3824,36.7799557,2.9000957
3825,36.7800063,2.900273
3826,36.7800301,2.9004433
3827,36.780027,2.9006684
3828,36.7797326,2.9025364
3829,36.7794826,2.9037903
3830,36.779368,2.9043172
3831,36.7792781,2.904921
3832,36.7792769,2.905086
3833,36.7792979,2.9053846
3834,36.7793775,2.9061964
3835,36.7793838,2.9068195
3836,36.7793519,2.9069809
3837,36.7792786,2.9072328
3838,36.7785819,2.9094015
3839,36.778392,2.9099707
3840,36.77827,2.9102849
3841,36.7780438,2.9106548
3842,36.7778661,2.9108339
3843,36.7776396,2.9109774
3844,36.7769684,2.9112856
3845,36.7766556,2.9114491
3846,36.7760198,2.9119027
3847,36.7757675,2.9121136
3848,36.7753234,2.9127249
3849,36.7750893,2.9132356
3850,36.7749911,2.9134228
3851,36.7748728,2.9136119
3852,36.7736394,2.9152562
3853,36.7727722,2.916222
3854,36.7723534,2.9166778
3855,36.770827,2.9186842
3856,36.7701289,2.9193309
3857,36.7796726,2.8986844
3858,36.7783372,2.8969047
3859,36.7779252,2.8963995
3860,36.777704,2.8961715
3861,36.7774376,2.8959864
3862,36.7771261,2.8958228
3863,36.7768317,2.8957477
3864,36.7764321,2.8957048
3865,36.7780234,2.9107988
3866,36.7782776,2.9104518
3867,36.7783631,2.9102615
3868,36.7787621,2.909103
3869,36.7482798,2.8850135
3870,36.7551603,2.8887702
3871,36.7546017,2.888594
3872,36.7511121,2.8873689
3873,36.751128,2.8873953
3874,36.7511407,2.8874588
3875,36.7510629,2.8875779
3876,36.7495372,2.8860701
3877,36.7474093,2.8842753
3878,36.7519878,2.8878121
3879,36.741141,2.8983116
3880,36.7411281,2.8986296
3881,36.7540579,2.8884309
3882,36.7526622,2.8880372
3883,36.7774263,2.9110885
3884,36.7763258,2.9116879
3885,36.7789824,2.9081629
3886,36.7755744,2.9123082
3887,36.7764451,2.9117056
3888,36.765234,2.9251604
3889,36.7654628,2.9248805
3890,36.7640165,2.9265309
3891,36.7637597,2.926939
3892,36.7541141,2.9059544
3893,36.6686261,2.9481423
3894,36.669242,2.9418633
3895,36.668042,2.9448545
3896,36.6681572,2.9455394
3897,36.6751996,2.9428514
3898,36.6727814,2.9442413
3899,36.6682897,2.9437005
3900,36.6690853,2.9421375
3901,36.6689289,2.9424801
3902,36.6682772,2.9462887
3903,36.7715227,2.9581258
3904,36.7716412,2.9591462
3905,36.7715688,2.957832
3906,36.7617395,3.0567806
3907,36.7613468,3.056894
3908,36.7613683,3.0570604
3909,36.7614301,3.0571521
3910,36.7137851,2.8451449
3911,36.7184321,2.8488178
3912,36.7185832,2.8488716
3913,36.7147801,2.8445622
3914,36.7125907,2.8412705
3915,36.7119783,2.8408183
3916,36.7119301,2.8406467
3917,36.7119735,2.8393825
3918,36.7210991,2.8510377
3919,36.7134917,2.8419572
3920,36.7131835,2.8417173
3921,36.7140244,2.8423718
3922,36.7152849,2.8433362
3923,36.7147487,2.8429318
3924,36.7123289,2.8410765
3925,36.6700747,2.9556631
3926,36.6705346,2.9594658
3927,36.6685208,2.9432497
3928,36.670836,2.9426543
3929,36.7118674,2.8396968
3930,36.7401482,2.8765437
3931,36.7399739,2.8779989
3932,36.7399089,2.8794432
3933,36.7396556,2.8859637
3934,36.7401922,2.8762455
3935,36.7350024,2.878298
3936,36.7398798,2.8808499
3937,36.7399932,2.8778239
3938,36.7454075,2.8825085
3939,36.745491,2.8826279
3940,36.7453088,2.8824039
3941,36.7438397,2.8801387
3942,36.7467845,2.8837643
3943,36.7420309,2.8771198
3944,36.7428875,2.878543
3945,36.7418656,2.87686
3946,36.7403218,2.8754622
3947,36.740837,2.8734795
3948,36.6708932,2.9624012
3949,36.6714919,2.967169
